Cycle | genre,work,witness,siecle,date,langue,nature,nature_descrip.,bibliotheque,localisation,latitude,longitude,cote,ville_imprimeur,auteur,obs.,philobiblon_id,copie_numerisee
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1546,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,2.o P.o.hisp.32-1.2,"Sevilla: Jácome Crómberger, 1546Sevilla: Jácome Crómberger, 1546Sevilla: Jácome Crómberger, 1546Sevilla: Jácome Crómberger, 1546",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1546,castillan,imprimé,,"Biblioteca Nazionale di Napoli ""Vittorio Emanuele III""",Naples,,,S.Q.XXIX.C.3/2,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1546,castillan,imprimé,,Bibliotheque Mazarine,Paris,,,349,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1546,castillan,imprimé,,Biblioteca Nazionale Universitaria,Turin,,,Ris 23.6,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Res. 381-4.o,"Lisboa: en casa de Marcos Borges, 1566",Feliciano de Silva,incompleto,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,Real Biblioteca,Madrid,,,I/C/105,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,British Library,Londres,,,C.38.h.16,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,British Library,Londres,,,C.38.h.31,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,Biblioteca publica do Porto,Porto,,,,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1566,castillan,imprimé,,"The Hispanic Society Museum, and Library",New York,,,,,Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 8-III-2,"Zaragoza: Domingo de Portonaris Ursino, 1584",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,9-IV-12,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,, Biblioteca y Museo Lázaro Galdiano,Madrid,,,,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-2522,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-11241,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-15450,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-15810,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,vide Eisenberg [1463],,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,40.R.33 Bd.5,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
Partes I-II. X libro amadisiano,Florisel de Niquea,"La crónica de los muy valientes y esforzados e invencibles caballeros don Florisel de Niquea y el fuerte Anaxartes, hijos del muy excelente príncipe Amadís de Grecia",,1584,castillan,imprimé,,Herzog August Bibliotek,Wolfenbüttel,,,288.15 Hist. 2.o,"Zaragoza: Domingo de Portonaris Ursino, 1584.",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1546,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-2541,"Sevilla: en las casas de Juan Crómberger, 1546",Feliciano de Silva,,,https://bdh-rd.bne.es/viewer.vm?id=0000134506&page=1
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1546,castillan,imprimé,,Biblioteca Universitaria de Valencia,Valencia,,,Z-8/111,"Sevilla: en las casas de Juan Crómberger, 1546",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1546,castillan,imprimé,,Biblioteca Nacional de Lisboa,Lisbonne,,,Res. 456 V,"Sevilla: en las casas de Juan Crómberger, 1546",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1546,castillan,imprimé,,"Biblioteca Nazionale di Napoli ""Vittorio Emanuele III""",Naples,,,S.Q.XXIX.C.3,"Sevilla: en las casas de Juan Crómberger, 1546",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1546,castillan,imprimé,,Bibliotheque Mazarine,Paris,,,350,"Sevilla: en las casas de Juan Crómberger, 1546",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1551,castillan,imprimé,,Real Biblioteca ,Madrid,,,I/C/104,"Sevilla: Jácome Crómberger, 1551",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,1551,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,2.o P.o.hisp.32-3,"Sevilla: Jácome Crómberger, 1551",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 9-III-21,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-2523,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,imparfait selon Eisenberg [1472],,https://bdh-rd.bne.es/viewer.vm?pid=d-1777421
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-13156,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-15451,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-15811,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca Geral da Universidade de Coimbra,Coimbra,,,R.B.-26-3,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Biblioteca da Ajuda,Lisbonne,,,422,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,incomplet,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Bibliotheque Nationale de France,Paris,,,Rés. Y2 237,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
III parte. XI libro amadisiano,Rogel de Grecia I,"Parte tercera de la Coronica del muy excelente principe don Florisel de Niquea, en la qual se trata de las grandes hazañas de don Rogel de Grecia",,,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,40.R.33.Bd.6,"Évora, em casa dos herdeiros de André de Burgos. ",Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,"Bon 9-IV-7,8",Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R/15453 ,Salamanca: Andrea de Portonaris,Feliciano de Silva,,,http://bdh.bne.es/bnesearch/detalle/bdh0000014427
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Biblioteca Nacional de España,Madrid,,,R-15453 (libro II),Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Real Biblioteca ,Madrid,,,I/C/102 (libro I),Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Real Biblioteca ,Madrid,,,I/C/103 (libro II),Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,British Library,Londres,,,C.57.g.19 (sólo libro I),Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Bayerische Staatsbibliothek,Muniche,,,"2.o P.o.hisp.33-1,2",Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Würtembergische Landesbibliothek,Stuttgart,,,fr. D 4.o 691,Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1551,castillan,imprimé,,Osterreichische Nationalbibliothek ,Vienne,,,40.R.33.Bd.7,Salamanca: Andrea de Portonaris,Feliciano de Silva,,,
IV parte. XI libro amadisiano,Rogel de Grecia II," La Tercera parte de la coronica del muy excelente principe don Florisel de Niquea, en la qual trata de las grandes házañas de los excelentissimos principes don Rogel de Grecia y el segundo Agesilao, hijos de los excelentissimos principes don Florisel de Niquea y don Falanges de Astra ",,1568,castillan,imprimé,,Biblioteca de Catalunya,Barcelone,,,Bon 7-IV-34,"Zaragoza: Pierres de la Floresta, 1568",Feliciano de Silva,CONFIRMAR TITULO. Don Florisel de Niquea : la primera parte [segundo libro] de la quarta de la choronica de el ... principe don Florisel de Niquea / que fue escripta en griego por Galersis ; fue sacada en latin por Philastes Campaneo ; y traducida en romance castellano por Feliciano de Silva,,https://books.google.ie/books?id=-xZS1MQ8uGUC
